C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
272,0,0,0,0,0,0,0.9230607077030639,0.5985752541600823
273,0,0,0,0,0,0,0.9231359253826403,0.6027965409189455
274,0,0,0,0,0,0,0.9231929928595053,0.6071170834920099
275,0,0,0,0,0,0,0.9232135143465305,0.6115566403830276
276,0,0,0,0,0,0,0.9232022909878685,0.6160519659442582
277,0,0,0,0,0,0,0.9231537828815237,0.6178212907048133
278,0,0,0,0,0,0,0.9230767722029678,0.62253451268195
279,0,0,0,0,0,0,0.9229795022038355,0.62729193507352
280,0,0,0,0,0,0,0.9228757446799212,0.6320052476426451
281,0,0,0,0,0,0,0.9227734138851862,0.636768753544148
282,0,0,0,0,0,0,0.9226593910583716,0.6416185009856403
283,0,0,0,0,0,0,0.9225302206742764,0.646350183244031
284,0,0,0,0,0,0,0.9223131831437947,0.6511439883759651
285,0,0,0,0,0,0,0.9218744244230355,0.6559782351226345
286,0,0,0,0,0,0,0.9221498008081014,0.6607965273903982
287,0,0,0,0,0,0,0.9217989949933368,0.6656202391139598
288,0,0,0,0,0,0,0.9215165859620703,0.6705282685154043
289,0,0,0,0,0,0,0.9212370802743444,0.6754332599575221
290,0,0,0,0,0,0,0.9209340223177429,0.6803683704541498
291,0,0,0,0,0,0,0.9206265440655154,0.6853864817867904
292,0,0,0,0,0,0,0.9202867080382952,0.6867523218803738
293,0,0,0,0,0,0,0.9199178683372338,0.6919235153920394
294,0,0,0,0,0,0,0.9195331467613238,0.6971531166425752
295,0,0,0,0,0,0,0.9191108663902959,0.7023560444147179
296,0,0,0,0,0,0,0.9186382633443047,0.7075268183520063
297,0,0,0,0,0,0,0.9181374908509864,0.7127816619997019
298,0,0,0,0,0,0,0.917617215691969,0.7179926355674331
299,0,0,0,0,0,0,0.9170919433711834,0.7231105958684528
300,0,0,0,0,0,0,0.9165150997305531,0.7282258322315107
301,0,0,0,0,0,0,0.9159069896872943,0.7333212061267671
302,0,0,0,0,0,0,0.9153087649524607,0.7383261533558311
303,0,0,0,0,0,0,0.9147079331609833,0.7433497148832499
304,0,0,0,0,0,0,0.9140960335440249,0.7483737621066785
305,0,0,0,0,0,0,0.9134567211633029,0.7488523932023526
306,0,0,0,0,0,0,0.9127905800172326,0.7537982724036547
307,0,0,0,0,0,0,0.9120971740197622,0.7587608980918805
308,0,0,0,0,0,0,0.9113387079415531,0.7636951825312703
309,0,0,0,0,0,0,0.9105285045799606,0.7685810699404158
310,0,0,0,0,0,0,0.9096829431470459,0.7734936774740528
311,0,0,0,0,0,0,0.9088329977749361,0.778298462334897
312,0,0,0,0,0,0,0.9079606065423027,0.7829650971435328
313,0,0,0,0,0,0,0.9070544494004854,0.7876369075872711
314,0,0,0,0,0,0,0.9060935118299743,0.7921965747478211
315,0,0,0,0,0,0,0.9050712593405179,0.7966430199527977
316,0,0,0,0,0,0,0.903990072833483,0.7961925120334777
317,0,0,0,0,0,0,0.9028825635921695,0.8005903579803919
318,0,0,0,0,0,0,0.9017487152834589,0.8047905153895043
319,0,0,0,0,0,0,0.9005930850216357,0.8089411219639014
320,0,0,0,0,0,0,0.8993981975333118,0.8130405566390561
321,0,0,0,0,0,0,0.8981736117041128,0.817092501932511
322,0,0,0,0,0,0,0.8969046563098934,0.8210671345858962
323,0,0,0,0,0,0,0.8956023544818658,0.824884024381123
324,0,0,0,0,0,0,0.8942819371472619,0.8286093101320259
325,0,0,0,0,0,0,0.8929081440631321,0.8321504143256371
326,0,0,0,0,0,0,0.8914691764784811,0.8356269746887326
327,0,0,0,0,0,0,0.8899477377379783,0.8389795780410542
328,0,0,0,0,0,0,0.8883820707660157,0.8422563468153934
329,0,0,0,0,0,0,0.8867837697423507,0.8453836968431828
330,0,0,0,0,0,0,0.8851440365450626,0.8484999184399803
331,0,0,0,0,0,0,0.8833835693576998,0.8464978454630027
332,0,0,0,0,0,0,0.8815665610255827,0.849419396979234
333,0,0,0,0,0,0,0.8797017238396778,0.8523351792128199
334,0,0,0,0,0,0,0.8778178259029448,0.8551409016009169
335,0,0,0,0,0,0,0.8758995655278028,0.8578124897356655
336,0,0,0,0,0,0,0.8738788447091762,0.8603256984173295
337,0,0,0,0,0,0,0.8717447055602816,0.8627280487647595
338,0,0,0,0,0,0,0.8695213524576123,0.8649652807736449
339,0,0,0,0,0,0,0.8671998430514714,0.8670840961233638
340,0,0,0,0,0,0,0.8648044195510173,0.8690113271797669
341,0,0,0,0,0,0,0.8623266836892292,0.8707870846428784
342,0,0,0,0,0,0,0.8597811033225465,0.8724285869475003
343,0,0,0,0,0,0,0.8571140172336759,0.8736873879119197
344,0,0,0,0,0,0,0.8543363138351893,0.877975878387935
345,0,0,0,0,0,0,0.8514417244309507,0.8782130426043699
346,0,0,0,0,0,0,0.8484271862106558,0.879537945739883
347,0,0,0,0,0,0,0.8452321289178788,0.8809858974046527
348,0,0,0,0,0,0,0.8419162903772495,0.8824728717582176
349,0,0,0,0,0,0,0.8384855656910916,0.8839415054088013
350,0,0,0,0,0,0,0.8349115289177891,0.8852274149800012
351,0,0,0,0,0,0,0.8311668761845776,0.8864682947054692
352,0,0,0,0,0,0,0.8272271570614498,0.8876581965771332
353,0,0,0,0,0,0,0.8230848532307092,0.8886900037036201
354,0,0,0,0,0,0,0.8187201207722584,0.8896244486211421
355,0,0,0,0,0,0,0.8141368776037583,0.8905492113888139
356,0,0,0,0,0,0,0.809323194033405,0.8914381593617339
357,0,0,0,0,0,0,0.80421829360271,0.8922786692839145
358,0,0,0,0,0,0,0.7988566711852823,0.893111268030004
359,0,0,0,0,0,0,0.7932138222470928,0.8939347251833948
360,0,0,0,0,0,0,0.7871026913203004,0.8946609502487758
361,0,0,0,0,0,0,0.7806478016026589,0.8953687768335954
362,0,0,0,0,0,0,0.7738536003321904,0.8960493243105622
363,0,0,0,0,0,0,0.7666064872459047,0.8966809604894667
364,0,0,0,0,0,0,0.7588727086751432,0.8972222403482399
365,0,0,0,0,0,0,0.7506849680969014,0.8977371809837068
366,0,0,0,0,0,0,0.7419549873158146,0.898229762242805
367,0,0,0,0,0,0,0.7325540969941142,0.898663067623674
368,0,0,0,0,0,0,0.7224940899769148,0.8990880725538545
369,0,0,0,0,0,0,0.7117006185664724,0.8995066726816681
370,0,0,0,0,0,0,0.7000381097680143,0.8999548132372248
371,0,0,0,0,0,0,0.6874723838404583,0.900421127966666
372,0,0,0,0,0,0,0.6738765372008829,0.9008824704900986
373,0,0,0,0,0,0,0.6591551631956665,0.9013331323463376
374,0,0,0,0,0,0,0.6432981734025321,0.9017229518936981
375,0,0,0,0,0,0,0.6260693537190075,0.9020914427050359
376,0,0,0,0,0,0,0.6071993219746861,0.9024460740738796
377,0,0,0,0,0,0,0.5863352658347111,0.9027594194153001
378,0,0,0,0,0,0,0.5634957547244533,0.9030342771002063
379,0,0,0,0,0,0,0.5382275549490504,0.9033098307138282
380,0,0,0,0,0,0,0.5101172715487764,0.9035863378417354
381,0,0,0,0,0,0,0.47854429084312594,0.903832581551509
382,0,0,0,0,0,0,0.44286708294605803,0.9040744713350094
383,0,0,0,0,0,0,0.40199780423426473,0.9043081463608593
384,0,0,0,0,0,0,0.35503036431454804,0.9045371958835101
385,0,0,0,0,0,0,0.30036651150935395,0.9047779923919014
386,0,0,0,0,0,0,0.23724754160377473,0.9050118164323244
387,0,0,0,0,0,0,0.16177091842968463,0.9052465628084162
388,0,0,0,0,0,0,0.07075452292955121,0.9054500099191392
389,0,0,0,0,0,0,0,0.9056107547201176
390,0,0,0,0,0,0,0,0.9057669137112604
391,0,0,0,0,0,0,0,0.9059090366321491
392,0,0,0,0,0,0,0,0.9060342943883669
393,0,0,0,0,0,0,0,0.9061567598826655
394,0,0,0,0,0,0,0,0.9062818184453558
395,0,0,0,0,0,0,0,0.9064025591421948
396,0,0,0,0,0,0,0,0.9065171416450734
397,0,0,0,0,0,0,0,0.9066274088421346
398,0,0,0,0,0,0,0,0.9067415142449927
399,0,0,0,0,0,0,0,0.9068455470985095
400,0,0,0,0,0,0,0,0.9069283427152758
