C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
196,0,0,0,0,2981.5118993979504,12881.332371762526,12482.53460438712,4132.712911460716
197,0,0,0,0,2817.889558272864,12847.422595397313,12588.12108387595,4180.550191729899
198,0,0,0,0,2653.7752004476356,12814.67747085322,12694.837840050557,4229.617198685153
199,0,0,0,0,2489.606445539637,12775.392596209962,12808.294016005417,4279.955525063699
200,0,0,0,0,2324.9953738808076,12721.110105321828,12903.370374450451,4331.608385456264
201,0,0,0,0,2164.9513475223052,12665.183592939957,12992.509257490621,4384.61903458419
202,0,0,0,0,2004.4008978320203,12610.834031336632,13080.080835439026,4439.033191200967
203,0,0,0,0,1842.1355723187733,12558.40042512859,13158.528665707567,4494.897534098791
204,0,0,0,0,1679.010983168324,12503.009482782938,13233.592055858102,4544.3302735579455
205,0,0,0,0,1514.4273331908919,12444.542840174072,13315.797622272275,4583.577559861507
206,0,0,0,0,1348.5132653909732,12384.568675415714,13402.533154779192,4623.7749828017895
207,0,0,0,0,1184.689561344905,12317.190199701392,13470.527169078476,4664.96208284946
208,0,0,0,0,1019.9460698107044,12247.917372975588,13543.017444852248,4707.175783549066
209,0,0,0,0,857.3009706850747,12183.165495333802,13600.973202249152,4750.4696086319445
210,0,0,0,0,690.802625519723,12114.123711839256,13672.721778677864,4794.8891512135315
211,0,0,0,0,521.682147770878,12042.915304374072,13763.327546999873,4840.4810840411155
212,0,0,0,0,350.42061799032996,11966.023700743524,13853.580931394707,4887.293187787322
213,0,0,0,0,174.22040682804385,11888.554122793068,13934.360111141525,4935.3743817043705
214,0,0,0,0,0,11811.344421794129,14017.101488393522,4984.774756834668
215,0,0,0,0,0,11735.818833136445,14087.2303114786,5035.546009693278
216,0,0,0,0,0,11659.19848480571,14138.756007421527,5087.739928881275
217,0,0,0,0,0,11574.140678265465,14194.247343871826,5141.410712502365
218,0,0,0,0,0,11486.835539983658,14250.776477722326,5196.613530324989
219,0,0,0,0,0,11390.57026998576,14297.73599889631,5253.40493649723
