C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
247,0,0,0,0,0,0.9130436408448332,0.8057165168671623,0.3981273199390444
248,0,0,0,0,0,0.911532386007235,0.808262111868345,0.3995612053047581
249,0,0,0,0,0,0.91015246574228,0.8108291523176546,0.40103889372405704
250,0,0,0,0,0,0.9087752122697144,0.8134844428708315,0.402533140808992
251,0,0,0,0,0,0.9073112601526007,0.8161336584639408,0.40377119618614266
252,0,0,0,0,0,0.9057082365789397,0.8187062168718796,0.4050496304311838
253,0,0,0,0,0,0.9041052886802116,0.8212765528080076,0.4063998484742341
254,0,0,0,0,0,0.9024773313767912,0.8238856619502892,0.40779184460964557
255,0,0,0,0,0,0.9007358007392909,0.8265689614873126,0.4092464778272561
256,0,0,0,0,0,0.8988004991891778,0.8293183914528078,0.41065938153355336
257,0,0,0,0,0,0.8968231060767538,0.8319614313958972,0.4121301711811218
258,0,0,0,0,0,0.8946993609551787,0.8346020539928634,0.413572566647474
259,0,0,0,0,0,0.8924183948689056,0.837264057061672,0.4149707380956456
260,0,0,0,0,0,0.88996590330721,0.8400160577250823,0.41642583365416697
261,0,0,0,0,0,0.8873726585850898,0.8428008056634845,0.41787330489208047
262,0,0,0,0,0,0.8846492915617453,0.845483805851753,0.41928096868026415
263,0,0,0,0,0,0.8819273542318312,0.8481445378720348,0.42072458460150003
264,0,0,0,0,0,0.8790549650474058,0.8507776892791464,0.4222338603940953
265,0,0,0,0,0,0.8759305784225534,0.853375761904012,0.42370441935345926
266,0,0,0,0,0,0.8723932323447506,0.8515377374859759,0.4252109300662401
267,0,0,0,0,0,0.868653878531264,0.8529472093234521,0.42675481577450647
268,0,0,0,0,0,0.8647143163175667,0.8546079786040203,0.42827153085268804
269,0,0,0,0,0,0.8606138986330722,0.8562157957281151,0.4298608107578117
270,0,0,0,0,0,0.8560335600472119,0.8574877015622778,0.4315297694518606
271,0,0,0,0,0,0.8509162496032502,0.8584878480372183,0.43319828275260003
272,0,0,0,0,0,0.8453687492530025,0.8589168936943894,0.4348838779449517
273,0,0,0,0,0,0.8393503450095614,0.8572386792930237,0.4367465523842949
274,0,0,0,0,0,0.8328266744603914,0.8662494102131355,0.43899846697285316
275,0,0,0,0,0,0.8257123574414167,0.8665441502454326,0.4413057614293615
276,0,0,0,0,0,0.818055816834235,0.867374705950396,0.4436145135435277
277,0,0,0,0,0,0.8095488981042662,0.8683321398386729,0.4457516546821666
278,0,0,0,0,0,0.800014974493514,0.8692350806334639,0.4458488274909446
279,0,0,0,0,0,0.7892648394032843,0.8701827559576792,0.4476036394608921
280,0,0,0,0,0,0.7770839914487911,0.8711844112390023,0.4493364984850242
281,0,0,0,0,0,0.7629514748859962,0.8721649386525654,0.4511070685162393
282,0,0,0,0,0,0.7461278377062441,0.8729750028175328,0.4529339907675123
283,0,0,0,0,0,0.7257409904184077,0.8737710219226699,0.45480754194137174
284,0,0,0,0,0,0.6996674704169729,0.8745165800154683,0.45669029812087536
285,0,0,0,0,0,0.6635027565005734,0.8752945552726736,0.4586137306339356
286,0,0,0,0,0,0.6049235092264311,0.8760696480223298,0.46057228311728915
287,0,0,0,0,0,0.47426958675305525,0.8767229321528327,0.4625148962478508
288,0,0,0,0,0,0,0.8772371376373521,0.4645266613553675
289,0,0,0,0,0,0,0.8776900470152745,0.4666053100420276
290,0,0,0,0,0,0,0.8781305890953425,0.4686946597810315
291,0,0,0,0,0,0,0.8785126551788617,0.47079487357915334
292,0,0,0,0,0,0,0.878660734426769,0.4729604739823138
293,0,0,0,0,0,0,0.8780605021816856,0.4751887339354353
294,0,0,0,0,0,0,0.875512716553693,0.4774782095519504
295,0,0,0,0,0,0,0.886504434597769,0.4798311315030435
296,0,0,0,0,0,0,0.8851806652326528,0.4822326489840521
297,0,0,0,0,0,0,0.8848242993304505,0.4845818765098915
298,0,0,0,0,0,0,0.8849163360049085,0.4869990994839299
299,0,0,0,0,0,0,0.8855838223541981,0.48954766182098464
300,0,0,0,0,0,0,0.8863269667502497,0.4921906754233421
301,0,0,0,0,0,0,0.8870271048784347,0.4948836993069003
302,0,0,0,0,0,0,0.8874868634184392,0.49764829191443904
303,0,0,0,0,0,0,0.8879599636698228,0.5003544056898594
304,0,0,0,0,0,0,0.8884184421627839,0.5030688035114974
305,0,0,0,0,0,0,0.8888143910698293,0.5058526664972466
306,0,0,0,0,0,0,0.8892570132294492,0.5087308328731993
307,0,0,0,0,0,0,0.8897430426258259,0.5117480133476856
308,0,0,0,0,0,0,0.890307531537027,0.5148241458700519
309,0,0,0,0,0,0,0.8908686876165974,0.5179664305160344
310,0,0,0,0,0,0,0.8913449535165809,0.5210586716300364
311,0,0,0,0,0,0,0.8915565985649969,0.5241793034136373
312,0,0,0,0,0,0,0.8917473013874541,0.5273215160366335
313,0,0,0,0,0,0,0.8919497707914631,0.530523746175512
314,0,0,0,0,0,0,0.892086842259606,0.5337633753477107
315,0,0,0,0,0,0,0.8922075158260454,0.5370836505195115
316,0,0,0,0,0,0,0.8923080302783124,0.5374098590540852
317,0,0,0,0,0,0,0.8922967036646812,0.5404428077884837
318,0,0,0,0,0,0,0.8922581830683286,0.5436330787969553
319,0,0,0,0,0,0,0.892211754046167,0.5468811649294512
320,0,0,0,0,0,0,0.892130974339506,0.550104421700064
321,0,0,0,0,0,0,0.8920309475575151,0.553148859722949
322,0,0,0,0,0,0,0.8919245775791299,0.5562530217164036
323,0,0,0,0,0,0,0.8917617116297527,0.5594021553487988
324,0,0,0,0,0,0,0.8915453954757785,0.5626175391380203
325,0,0,0,0,0,0,0.891283160084506,0.5658515882330953
326,0,0,0,0,0,0,0.8909845710565215,0.5691438796499682
327,0,0,0,0,0,0,0.8906390936918741,0.5724873198634942
328,0,0,0,0,0,0,0.8902474778905042,0.5757949570979227
329,0,0,0,0,0,0,0.889787642604549,0.5791508804939619
330,0,0,0,0,0,0,0.8892454655743081,0.5824927537395571
331,0,0,0,0,0,0,0.8886855177592152,0.5858567052416901
332,0,0,0,0,0,0,0.8880416515345325,0.5891265405663412
333,0,0,0,0,0,0,0.887175092954783,0.5924382292207127
334,0,0,0,0,0,0,0.8860473890901709,0.5958382718836047
335,0,0,0,0,0,0,0.8844414035662942,0.5992781057041807
336,0,0,0,0,0,0,0.8821581517077826,0.6027364454820252
337,0,0,0,0,0,0,0.8785774730853099,0.606174577429848
338,0,0,0,0,0,0,0.8723889418547336,0.6095879164179899
339,0,0,0,0,0,0,0,0.6130453796210243
340,0,0,0,0,0,0,0,0.6164900112765785
341,0,0,0,0,0,0,0,0.619939691106202
342,0,0,0,0,0,0,0,0.6233479548716296
343,0,0,0,0,0,0,0,0.6268077782589088
344,0,0,0,0,0,0,0,0.6303030379597288
345,0,0,0,0,0,0,0,0.6336919293499264
346,0,0,0,0,0,0,0,0.6371246364432357
347,0,0,0,0,0,0,0,0.6406243996037518
348,0,0,0,0,0,0,0,0.6441598470833001
349,0,0,0,0,0,0,0,0.6478138146684267
350,0,0,0,0,0,0,0,0.6515007036564567
351,0,0,0,0,0,0,0,0.6552339517539788
352,0,0,0,0,0,0,0,0.6589675179258628
353,0,0,0,0,0,0,0,0.6625467732874756
354,0,0,0,0,0,0,0,0.6661312774396785
355,0,0,0,0,0,0,0,0.6657047632368425
356,0,0,0,0,0,0,0,0.668566464752719
357,0,0,0,0,0,0,0,0.671415000076661
358,0,0,0,0,0,0,0,0.6742768902612801
359,0,0,0,0,0,0,0,0.6771297448587056
360,0,0,0,0,0,0,0,0.6800465535127195
361,0,0,0,0,0,0,0,0.6833014503164193
362,0,0,0,0,0,0,0,0.6865100469911767
363,0,0,0,0,0,0,0,0.6896225493032846
364,0,0,0,0,0,0,0,0.6925900415432233
365,0,0,0,0,0,0,0,0.6952590243284802
366,0,0,0,0,0,0,0,0.6978983485958976
367,0,0,0,0,0,0,0,0.7005199233809362
368,0,0,0,0,0,0,0,0.7031236533960543
369,0,0,0,0,0,0,0,0.7056470259315442
370,0,0,0,0,0,0,0,0.7081081083686892
371,0,0,0,0,0,0,0,0.7105154966844429
372,0,0,0,0,0,0,0,0.712926153900078
373,0,0,0,0,0,0,0,0.7152851860511387
374,0,0,0,0,0,0,0,0.717568622231118
375,0,0,0,0,0,0,0,0.7199651624290949
376,0,0,0,0,0,0,0,0.7223541403293458
377,0,0,0,0,0,0,0,0.7247260062728191
378,0,0,0,0,0,0,0,0.7269660497514755
379,0,0,0,0,0,0,0,0.7291035096025658
380,0,0,0,0,0,0,0,0.7311378321422966
381,0,0,0,0,0,0,0,0.733154526178864
382,0,0,0,0,0,0,0,0.7351331640565977
383,0,0,0,0,0,0,0,0.7371434294883799
384,0,0,0,0,0,0,0,0.7391537283276713
385,0,0,0,0,0,0,0,0.7411418768866057
386,0,0,0,0,0,0,0,0.7431402164289833
387,0,0,0,0,0,0,0,0.7450183898678225
388,0,0,0,0,0,0,0,0.7468711169523994
389,0,0,0,0,0,0,0,0.748732202947437
390,0,0,0,0,0,0,0,0.7506002700973811
391,0,0,0,0,0,0,0,0.7525140633229738
392,0,0,0,0,0,0,0,0.7544894806816935
393,0,0,0,0,0,0,0,0.756486698144972
394,0,0,0,0,0,0,0,0.7543852988877645
395,0,0,0,0,0,0,0,0.755555821781621
396,0,0,0,0,0,0,0,0.7565962599063819
397,0,0,0,0,0,0,0,0.7576140174597167
398,0,0,0,0,0,0,0,0.7586418340568375
399,0,0,0,0,0,0,0,0.7596743327850214
400,0,0,0,0,0,0,0,0.7606977151094371
