C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
246,0,0,0,0,0,0.9367346801084239,0.8245935831897419,0.15882469967642598
247,0,0,0,0,0,0.9368904440945196,0.8254683573683929,0.15917008940023314
248,0,0,0,0,0,0.9370401990096308,0.8262835657414779,0.15955264784285247
249,0,0,0,0,0,0.9371645098084229,0.8270553780711057,0.15997477704926336
250,0,0,0,0,0,0.937248206905502,0.827786213596503,0.16043888772737275
251,0,0,0,0,0,0.9373006936335911,0.8284798422512987,0.16094739956966217
252,0,0,0,0,0,0.9373388883228895,0.829162148285302,0.16150274160525815
253,0,0,0,0,0,0.937356879942874,0.8297570641627365,0.16210735260192463
254,0,0,0,0,0,0.9373639361272197,0.8302638705581479,0.16253784545396974
255,0,0,0,0,0,0.9373591049456554,0.8306552246811172,0.16277962071842142
256,0,0,0,0,0,0.9373366134822476,0.831027726629064,0.16305472561586457
257,0,0,0,0,0,0.9372785075001218,0.8313693032164684,0.16336561620382858
258,0,0,0,0,0,0.937159530419445,0.8318260157535371,0.16371474979787562
259,0,0,0,0,0,0.9370110653141358,0.8323015159963769,0.16410458515360588
260,0,0,0,0,0,0.9368389072969446,0.832801844762512,0.16453758270135277
261,0,0,0,0,0,0.9366262548295232,0.8333737334746696,0.16485106701381577
262,0,0,0,0,0,0.9363951368621116,0.8339726819684283,0.16500458519815298
263,0,0,0,0,0,0.9361640884102262,0.8345157222360536,0.16518521164123778
264,0,0,0,0,0,0.9359091577841528,0.8349392682645171,0.16539540725037258
265,0,0,0,0,0,0.9356087219680155,0.8352655555633302,0.1656376268469942
266,0,0,0,0,0,0.9352907253003488,0.8355624012299017,0.16591432270876932
267,0,0,0,0,0,0.9349534105722223,0.8357958394015564,0.16597086690063556
268,0,0,0,0,0,0.9345783820392457,0.835959793472414,0.16603785815848252
269,0,0,0,0,0,0.934135748768344,0.8360820250816291,0.16612290632968804
270,0,0,0,0,0,0.9336718151993961,0.8361567263454948,0.16622847248818393
271,0,0,0,0,0,0.9331762432397609,0.8361951685165553,0.1662837112738102
272,0,0,0,0,0,0.9326342418870379,0.836185288012017,0.16626409944818207
273,0,0,0,0,0,0.9320124398394705,0.8361303938369345,0.16624801467679523
274,0,0,0,0,0,0.9313336173988901,0.8360682798174001,0.16623798442225046
275,0,0,0,0,0,0.9305936961886093,0.8359464920026797,0.16623653535635496
276,0,0,0,0,0,0.9298038721172385,0.8358026599468169,0.1662461781475419
277,0,0,0,0,0,0.9289717508319822,0.8356090266144778,0.1662694106172687
278,0,0,0,0,0,0.9280841649113402,0.8353818894053326,0.16630871725899146
279,0,0,0,0,0,0.9271301147007984,0.8351527265516092,0.1663665687122062
280,0,0,0,0,0,0.9260978607581071,0.8349885244596404,0.16644542119021516
281,0,0,0,0,0,0.924990219087935,0.834857347978988,0.16654771586070144
282,0,0,0,0,0,0.9238011837128011,0.8347248897538122,0.16667587817736168
283,0,0,0,0,0,0.922526059038399,0.832999918171215,0.166832317162005
284,0,0,0,0,0,0.9211276073716602,0.832449004635935,0.16701942463563296
285,0,0,0,0,0,0.9196105759108891,0.8318335703982372,0.16723957439770168
286,0,0,0,0,0,0.9180071928037764,0.8311864096582903,0.16749512135269973
287,0,0,0,0,0,0.9162893605084877,0.8305559273252757,0.1677884005829417
288,0,0,0,0,0,0.91444956867897,0.8298990089128103,0.16812172636705633
289,0,0,0,0,0,0.9124882713961256,0.8292016535603294,0.16849739114339565
290,0,0,0,0,0,0.9103525111210898,0.8284826207573696,0.1689176644177428
291,0,0,0,0,0,0.9080498212202195,0.8277896623015625,0.16938479161485182
292,0,0,0,0,0,0.9055795923764994,0.8271453981689443,0.16990099287351604
293,0,0,0,0,0,0.9029169608129675,0.826481560403589,0.17046846178472363
294,0,0,0,0,0,0.9000160503337511,0.8257713353212234,0.17108936407281503
295,0,0,0,0,0,0.8968454462267903,0.8249775819025943,0.17176583621972533
296,0,0,0,0,0,0.8933355511685755,0.8242552301800642,0.17249998403205574
297,0,0,0,0,0,0.8894267373400083,0.8235007787991698,0.1732938811515493
298,0,0,0,0,0,0.8850341617293938,0.8227182084904546,0.17414956750915622
299,0,0,0,0,0,0.8799826057272424,0.8219393396904107,0.1750690477231163
300,0,0,0,0,0,0.8740996082856236,0.8211446556324594,0.17605428944187348
301,0,0,0,0,0,0.867130476614669,0.8203756003657988,0.17710722163260478
302,0,0,0,0,0,0.8586526874818272,0.8195410973404739,0.17822973281617813
303,0,0,0,0,0,0.8478731276459143,0.818651074431707,0.1794236692499124
304,0,0,0,0,0,0.8334091339855337,0.817713487117917,0.17798267663622275
305,0,0,0,0,0,0.8125280406785425,0.8167338675058846,0.17606815847587307
306,0,0,0,0,0,0.7787298390186026,0.815742283033317,0.17626816428542869
307,0,0,0,0,0,0.7120847042755852,0.8147272602489671,0.17650513569367793
308,0,0,0,0,0,0.5165084555622036,0.8136823630868141,0.17677341053686077
309,0,0,0,0,0,0,0.8126142051575176,0.17438110183122285
310,0,0,0,0,0,0,0.8115484879909196,0.1741183327886398
311,0,0,0,0,0,0,0.8104637290817154,0.17384035013121635
312,0,0,0,0,0,0,0.8093524436406486,0.17355624184923865
313,0,0,0,0,0,0,0.808207904373064,0.17334326333962896
314,0,0,0,0,0,0,0.8070563369774968,0.17320643100256283
315,0,0,0,0,0,0,0.8059220364905241,0.17313019381035488
316,0,0,0,0,0,0,0.8047963990825077,0.17292296237040106
317,0,0,0,0,0,0,0.8036459685857703,0.17004498693944806
318,0,0,0,0,0,0,0.8024825993305044,0.16925664932982742
319,0,0,0,0,0,0,0.801310967999821,0.16861448403916873
320,0,0,0,0,0,0,0.800117187725885,0.16805086925425308
321,0,0,0,0,0,0,0.7989219052648168,0.16758491950104099
322,0,0,0,0,0,0,0.7977120232405517,0.1669218201642317
323,0,0,0,0,0,0,0.7965053757854059,0.16621520933646594
324,0,0,0,0,0,0,0.7953071079454612,0.1653494498140529
325,0,0,0,0,0,0,0.794155553181416,0.16454834917033642
326,0,0,0,0,0,0,0.79303044338756,0.16388223721052397
327,0,0,0,0,0,0,0.7918904439034066,0.16332165428588288
328,0,0,0,0,0,0,0.7907166682274965,0.16270241621534753
329,0,0,0,0,0,0,0.7895319641530705,0.16193622171194993
330,0,0,0,0,0,0,0.7883409604056928,0.16108298771533577
331,0,0,0,0,0,0,0.787119085853899,0.16024238592450757
332,0,0,0,0,0,0,0.78589605623446,0.15692779277312902
333,0,0,0,0,0,0,0.784674482187169,0.15577137113293554
334,0,0,0,0,0,0,0.7834618765007092,0.15476891294343967
335,0,0,0,0,0,0,0.7822475532981769,0.15363095626681975
336,0,0,0,0,0,0,0.7810177815741028,0.15250224875941157
337,0,0,0,0,0,0,0.7797288066546632,0.15117990089912942
338,0,0,0,0,0,0,0.7784180312786314,0.14974673415648337
339,0,0,0,0,0,0,0.7771071783313959,0.1483794832458775
340,0,0,0,0,0,0,0.7758030883109314,0.14703949088315782
341,0,0,0,0,0,0,0.7744997281090141,0.14622823936820206
342,0,0,0,0,0,0,0.7732042683102139,0.1456824268446086
343,0,0,0,0,0,0,0.7719511484973476,0.1451712811818871
344,0,0,0,0,0,0,0.770704456985977,0.1447366142784438
345,0,0,0,0,0,0,0.7694509238844329,0.14419176484985036
346,0,0,0,0,0,0,0.7681917691303006,0.14375306949771
347,0,0,0,0,0,0,0.7669382650892164,0.14329989318791114
348,0,0,0,0,0,0,0.76564815575345,0.14227318695416633
349,0,0,0,0,0,0,0.7643178251160755,0.14133259677468976
350,0,0,0,0,0,0,0.7629900713082197,0.14045097157887187
351,0,0,0,0,0,0,0.7616699164475642,0.1398946922558438
352,0,0,0,0,0,0,0.7603552871373691,0.13971246822281824
353,0,0,0,0,0,0,0.7590383908231189,0.13965040548051824
354,0,0,0,0,0,0,0.7577312084870438,0.13965553691369026
355,0,0,0,0,0,0,0.756435795736728,0.13933667943693115
356,0,0,0,0,0,0,0.7551100947758013,0.1388757332587468
357,0,0,0,0,0,0,0.7537867233099544,0.1382042228833368
358,0,0,0,0,0,0,0.7524356562216633,0.13758676619995275
359,0,0,0,0,0,0,0.7510862133563049,0.13685010634970965
360,0,0,0,0,0,0,0.7497118467920945,0.13606903303081114
361,0,0,0,0,0,0,0.7483416989002679,0.1353557923141319
362,0,0,0,0,0,0,0.7469790043431526,0.1331791188381158
363,0,0,0,0,0,0,0.7456233449578629,0.13067373710193297
364,0,0,0,0,0,0,0.744268856442381,0.12972265155075127
365,0,0,0,0,0,0,0.7429185275354363,0.12932834672683916
366,0,0,0,0,0,0,0.7415834183551733,0.12905178046215837
367,0,0,0,0,0,0,0.7402742110078614,0.12868861426816303
368,0,0,0,0,0,0,0.7389746254630698,0.12815897909676213
369,0,0,0,0,0,0,0.7376760128969504,0.12757636711366588
370,0,0,0,0,0,0,0.7364290333640442,0.12679097384494953
371,0,0,0,0,0,0,0.7352253627631392,0.12612492432766198
372,0,0,0,0,0,0,0.7340102425491465,0.12558376230655735
373,0,0,0,0,0,0,0.7328147842881978,0.1251710151874767
374,0,0,0,0,0,0,0.7316403448401838,0.12476684377350551
375,0,0,0,0,0,0,0.7304744469148768,0.12452865743358082
376,0,0,0,0,0,0,0.7293238153308731,0.12436712285254396
377,0,0,0,0,0,0,0.7281945600431311,0.1241302357399678
378,0,0,0,0,0,0,0.7270391053411707,0.12396013041015849
379,0,0,0,0,0,0,0.7257636104679422,0.12392477755828459
380,0,0,0,0,0,0,0.7245005923315219,0.12386011098032199
381,0,0,0,0,0,0,0.7232615625375647,0.12388054869009142
382,0,0,0,0,0,0,0.7220084506606287,0.12404606738946276
383,0,0,0,0,0,0,0.7207156173641276,0.12431386212226876
384,0,0,0,0,0,0,0.7193660276417141,0.12462927530270028
385,0,0,0,0,0,0,0.7179736666205002,0.12489731529503788
386,0,0,0,0,0,0,0.7165921640915872,0.12514117273268702
387,0,0,0,0,0,0,0.7152641181398641,0.12548927958341818
388,0,0,0,0,0,0,0.7139622381728541,0.12601432607185975
389,0,0,0,0,0,0,0.7126739269682795,0.1267019702983416
390,0,0,0,0,0,0,0.7113894490043914,0.12759751424254567
391,0,0,0,0,0,0,0.7101080878144348,0.1290231297613729
392,0,0,0,0,0,0,0.7088631502612734,0.13057852914818543
393,0,0,0,0,0,0,0.7076773254910906,0.13232245868594616
394,0,0,0,0,0,0,0.7065317692403673,0.13423002770489506
395,0,0,0,0,0,0,0.7054108229782267,0.13634587052687805
396,0,0,0,0,0,0,0.7041860400286184,0.13837933092899257
397,0,0,0,0,0,0,0.7029158817398787,0.14037560389158188
398,0,0,0,0,0,0,0.7016808412663931,0.1423333667923819
399,0,0,0,0,0,0,0.7005247048308679,0.14456374571787875
400,0,0,0,0,0,0,0.6994186699852092,0.1469336218268485
