C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
251,0,0,0,0,0,0.9329022331607195,0.8265847684844756,0.3122427019394038
252,0,0,0,0,0,0.9322533247510983,0.8278807557211508,0.3150093523666137
253,0,0,0,0,0,0.9315106773042245,0.8290661205827372,0.3176259594767018
254,0,0,0,0,0,0.9307082858677556,0.8301302105463472,0.3201569478020158
255,0,0,0,0,0,0.9298308640965621,0.8311059652554964,0.32277595627843125
256,0,0,0,0,0,0.9288980851643975,0.8320264394494783,0.32548599996183447
257,0,0,0,0,0,0.9278901479597195,0.8327959636651879,0.3282900782890155
258,0,0,0,0,0,0.9268068958162259,0.8335786828916021,0.331191188484242
259,0,0,0,0,0,0.9256347223275917,0.8342601525398049,0.3341922669384896
260,0,0,0,0,0,0.9243009183131128,0.8348870097910154,0.33712724235165936
261,0,0,0,0,0,0.9227910658362704,0.8354346358703386,0.33875483046893917
262,0,0,0,0,0,0.9211322423095082,0.8359099824256494,0.34141448019523357
263,0,0,0,0,0,0.9192767497611068,0.8363646462522955,0.3441581363905425
264,0,0,0,0,0,0.9171280897214253,0.8367287582822253,0.34697825624848305
265,0,0,0,0,0,0.9144612318837204,0.8370807078544811,0.34848745404511283
266,0,0,0,0,0,0.9105805539324362,0.8373428679886342,0.3482915287570483
267,0,0,0,0,0,0,0.837492256328351,0.3499916206731225
268,0,0,0,0,0,0,0.8376794519156776,0.35169811706352155
269,0,0,0,0,0,0,0.8378109191102235,0.35342347528780377
270,0,0,0,0,0,0,0.8379383549698468,0.35517547659504106
271,0,0,0,0,0,0,0.8379395672858071,0.3568795314172668
272,0,0,0,0,0,0,0.8378109295720557,0.35847534645211127
273,0,0,0,0,0,0,0.8376690773180046,0.3600768551157781
274,0,0,0,0,0,0,0.8374203693334406,0.3616340699641366
275,0,0,0,0,0,0,0.8371166538316979,0.36322970623643386
276,0,0,0,0,0,0,0.8367679205810872,0.3648462383939046
277,0,0,0,0,0,0,0.8363353314320328,0.3664232806240669
278,0,0,0,0,0,0,0.8358778836357273,0.3679505616448382
279,0,0,0,0,0,0,0.8354557444915075,0.3676274645689134
280,0,0,0,0,0,0,0.8350403997560478,0.36864336583414214
281,0,0,0,0,0,0,0.8345862176237832,0.3696378351602737
282,0,0,0,0,0,0,0.8338233401183228,0.3705782207506341
283,0,0,0,0,0,0,0.8330883890245709,0.37143365358508257
284,0,0,0,0,0,0,0.8323314845473857,0.37213421876507374
285,0,0,0,0,0,0,0.8315603839098479,0.37281458752178737
286,0,0,0,0,0,0,0.8307503212455591,0.3735325346998238
287,0,0,0,0,0,0,0.8299169531068039,0.37433625179754704
288,0,0,0,0,0,0,0.8290310224957773,0.37512371642071607
289,0,0,0,0,0,0,0.8280816576534595,0.3758408999056241
290,0,0,0,0,0,0,0.8270901273546987,0.37633803417694256
291,0,0,0,0,0,0,0.8260606219876214,0.37666450468569623
292,0,0,0,0,0,0,0.8249934264699204,0.3770861243752462
293,0,0,0,0,0,0,0.8239715398838368,0.37767239192722735
294,0,0,0,0,0,0,0.8229782690245229,0.3784065075711644
295,0,0,0,0,0,0,0.8220153666751919,0.3791844698403251
296,0,0,0,0,0,0,0.8210422571316139,0.3796957998299462
297,0,0,0,0,0,0,0.8200407637693187,0.37996333562158585
298,0,0,0,0,0,0,0.8189818431785885,0.3802222422618169
299,0,0,0,0,0,0,0.8178962026917169,0.38044691023812754
300,0,0,0,0,0,0,0.8167909994319007,0.38062534416660443
301,0,0,0,0,0,0,0.8156472277128276,0.38078609143679837
302,0,0,0,0,0,0,0.8144188095880575,0.38119847610163665
303,0,0,0,0,0,0,0.8131731399917765,0.381723195723747
304,0,0,0,0,0,0,0.8118793178501164,0.3827926633397302
305,0,0,0,0,0,0,0.8105266286767651,0.3821704576202722
306,0,0,0,0,0,0,0.8091613296116125,0.3828219625734642
307,0,0,0,0,0,0,0.8077608300001418,0.3835126087116129
308,0,0,0,0,0,0,0.8063349569553937,0.3832223677235092
309,0,0,0,0,0,0,0.804891905205438,0.3831390821975218
310,0,0,0,0,0,0,0.8034664960877631,0.38296243336799507
311,0,0,0,0,0,0,0.8020618586908059,0.38278154300895134
312,0,0,0,0,0,0,0.8006325289314645,0.3824772837701989
313,0,0,0,0,0,0,0.7991239140395132,0.38211014948554695
314,0,0,0,0,0,0,0.7975092124884322,0.381774741793354
315,0,0,0,0,0,0,0.7958649892278327,0.3815820341368971
316,0,0,0,0,0,0,0.7941683524461476,0.3817559906372634
317,0,0,0,0,0,0,0.7924049482417779,0.381841082208884
318,0,0,0,0,0,0,0.7906353992177712,0.38184205406587607
319,0,0,0,0,0,0,0.7888728405926989,0.38161306707347364
320,0,0,0,0,0,0,0.7872047546386269,0.38144606771790185
321,0,0,0,0,0,0,0.7854995801006126,0.381320179072273
322,0,0,0,0,0,0,0.783749246146839,0.3811263999329244
323,0,0,0,0,0,0,0.7818570479412231,0.38087676183454766
324,0,0,0,0,0,0,0.7799502446880907,0.3804457104558106
325,0,0,0,0,0,0,0.7779811181915552,0.3799077629726894
326,0,0,0,0,0,0,0.7760180344099339,0.3793588004866691
327,0,0,0,0,0,0,0.7740381340951478,0.37884841427754856
328,0,0,0,0,0,0,0.7720352875971326,0.3783283443937871
329,0,0,0,0,0,0,0.7699695240379535,0.3777562901561617
330,0,0,0,0,0,0,0.7678437628082351,0.37705732678839976
331,0,0,0,0,0,0,0.7656851608049069,0.3761663287187138
332,0,0,0,0,0,0,0.7634650434553905,0.375290620848267
333,0,0,0,0,0,0,0.7612446141169724,0.3732462621133198
334,0,0,0,0,0,0,0.7589994523223201,0.37234033802358657
335,0,0,0,0,0,0,0.7567193586045653,0.3714616331776812
336,0,0,0,0,0,0,0.7543703054624334,0.3705711803425099
337,0,0,0,0,0,0,0.7520050166889206,0.36955329516812135
338,0,0,0,0,0,0,0.7496149503686619,0.36847930731439626
339,0,0,0,0,0,0,0.7472016608214049,0.36743730858794055
340,0,0,0,0,0,0,0.7447410230650373,0.3642303571922663
341,0,0,0,0,0,0,0.7422473790025634,0.36281436787879656
342,0,0,0,0,0,0,0.7396470388212822,0.36138848491133385
343,0,0,0,0,0,0,0.7369138359542892,0.3597117667313582
344,0,0,0,0,0,0,0.7341275306389061,0.35815902021311313
345,0,0,0,0,0,0,0.7313142060052226,0.35691131583506996
346,0,0,0,0,0,0,0.7284635491270827,0.3557136319413721
347,0,0,0,0,0,0,0.7255805754412193,0.35458390962662373
348,0,0,0,0,0,0,0.722666352933945,0.3531832047366866
349,0,0,0,0,0,0,0.7196751089866273,0.3517871184863229
350,0,0,0,0,0,0,0.7165819435033616,0.3503381228588158
351,0,0,0,0,0,0,0.7134653836917636,0.34891184154827953
352,0,0,0,0,0,0,0.7102935711177275,0.3474477632480387
353,0,0,0,0,0,0,0.7070363924034445,0.34603182485103184
354,0,0,0,0,0,0,0.7037223089033088,0.34465896583285976
355,0,0,0,0,0,0,0.7002638618705187,0.34332240817313825
356,0,0,0,0,0,0,0.6965926428785364,0.3418005598990518
357,0,0,0,0,0,0,0.6928075109888578,0.34027923519657116
358,0,0,0,0,0,0,0.6889797626295274,0.338821463004389
359,0,0,0,0,0,0,0.6851146391907208,0.3373065944050104
360,0,0,0,0,0,0,0.6811844278846414,0.33569918337282917
361,0,0,0,0,0,0,0.6771959020850434,0.3341433048746338
362,0,0,0,0,0,0,0.6731518388974844,0.33264857408394016
363,0,0,0,0,0,0,0.6690313379706966,0.33120295690754076
364,0,0,0,0,0,0,0.6648849902879185,0.3298073792173265
365,0,0,0,0,0,0,0.660686650593577,0.32845691761498275
366,0,0,0,0,0,0,0.6564322761251516,0.32712025700208475
367,0,0,0,0,0,0,0.6521805790399363,0.32397200266946585
368,0,0,0,0,0,0,0.6478531309995745,0.3308345736417126
369,0,0,0,0,0,0,0.6434252530466351,0.3374960666084622
370,0,0,0,0,0,0,0.638930182158896,0.34398188894457865
371,0,0,0,0,0,0,0.6343693049692912,0.34719216365275635
372,0,0,0,0,0,0,0.6297210673588255,0.3461231136327878
373,0,0,0,0,0,0,0.6249989727599964,0.34509603892526525
374,0,0,0,0,0,0,0.62019352255092,0.34415023967790226
375,0,0,0,0,0,0,0.615339381218402,0.34314608567346866
376,0,0,0,0,0,0,0.6104358139751024,0.3420309345514824
377,0,0,0,0,0,0,0.605623629286196,0.3409217507893318
378,0,0,0,0,0,0,0.6007589110662862,0.3398773626735771
379,0,0,0,0,0,0,0.5958344806440571,0.33881919160126217
380,0,0,0,0,0,0,0.5908043183377165,0.3377605592207791
381,0,0,0,0,0,0,0.5856584928442129,0.33676551146757755
382,0,0,0,0,0,0,0.5804270004224148,0.33587363592270164
383,0,0,0,0,0,0,0.5751475083827559,0.3350164297790311
384,0,0,0,0,0,0,0.5698217427684924,0.334177621462733
385,0,0,0,0,0,0,0.5645829690712404,0.3333631789510819
386,0,0,0,0,0,0,0.55927940140208,0.3326260991386029
387,0,0,0,0,0,0,0.5538044410430458,0.3318575888517378
388,0,0,0,0,0,0,0.5480348138414812,0.33127708716358095
389,0,0,0,0,0,0,0.5421977636912888,0.3307997235235189
390,0,0,0,0,0,0,0.5362113181665003,0.3303928958357568
391,0,0,0,0,0,0,0.530089219619587,0.3299336062392902
392,0,0,0,0,0,0,0.523996612471111,0.32949834592725374
393,0,0,0,0,0,0,0.5177807262680179,0.3291175374912078
394,0,0,0,0,0,0,0.5114748194592045,0.3288690503232767
395,0,0,0,0,0,0,0.5051159744516955,0.3287429619066437
396,0,0,0,0,0,0,0.4987192057801984,0.3287582431744192
397,0,0,0,0,0,0,0.49229168471004975,0.3287838218749194
398,0,0,0,0,0,0,0.4858148587132,0.3289256659005066
399,0,0,0,0,0,0,0.47920968527924757,0.32924735026212026
400,0,0,0,0,0,0,0.4725295052220427,0.3298703297524823
